1148;Big Hoppy Monster;This mammoth imperial red ale leads with a tantalizing hop aroma that is quickly complemented by an enormous malt backbone & finished with a multitude of hoppy goodness.;1243;3;33;8,75;0;0;0;;2010-07-22T22:00:00+02:00
1149;Sublimator Doppelbock;;81;7;90;0;0;0;0;;2010-07-22T22:00:00+02:00
115;La Divine Double Blond;;179;-1;-1;7,5;0;0;0;;2010-07-22T22:00:00+02:00
1150;Strom Bomb Stout;;159;3;42;7,300000191;0;0;0;;2010-07-22T22:00:00+02:00
1151;Black Sand Porter;;751;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1152;Powell Porter;;814;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1153;Eager Beaver IPA;;814;3;31;0;0;0;0;;2010-07-22T22:00:00+02:00
1154;IPA;;376;3;31;6,900000095;0;0;0;;2010-07-22T22:00:00+02:00
1155;Black Cat Stout;;376;3;42;6,150000095;0;0;0;;2010-07-22T22:00:00+02:00
1156;Fat Cat;;376;-1;-1;7,25;0;0;0;;2010-07-22T22:00:00+02:00
1157;Arrogant Brit;;376;-1;-1;5,300000191;0;0;0;;2010-07-22T22:00:00+02:00
1158;Pilsner;;376;-1;-1;4,849999905;0;0;0;;2010-07-22T22:00:00+02:00
1159;Dogtoberfest Octoberfest;Dogtoberfest are shrouded in mystery, but scholars think it has everything to do with an insane German king and a crazed Oompah band. You can read the full historical record of Dogtoberfest at FlyingDogAles.com. Dogtoberfest is deep mahogany in color with an intriguing caramel finish and brewed with 100% imported German ingredients for a true German flavor.;540;7;84;5,300000191;0;0;0;;2010-07-22T22:00:00+02:00
116;La Divine Tripel Amber;;179;-1;-1;9;0;0;0;;2010-07-22T22:00:00+02:00
1160;Lucky U ESB;;1064;-1;-1;5,099999905;0;0;0;;2010-07-22T22:00:00+02:00
1161;Purple Nightie;;1064;-1;-1;6,199999809;0;0;0;;2010-07-22T22:00:00+02:00
1162;Rocktoberfest;;1064;7;84;5;0;0;0;;2010-07-22T22:00:00+02:00
1163;Dark Knight;;78;-1;-1;12;0;0;0;;2010-07-22T22:00:00+02:00
1164;Sunny Summer Ale;;78;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1165;Wit;;78;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1166;Old Eight Porter;;78;3;42;0;0;0;0;;2010-07-22T22:00:00+02:00
1167;Wild Brunette;;78;-1;-1;7,5;0;0;0;;2010-07-22T22:00:00+02:00
1168;Stockyard IPA;;78;3;31;0;0;0;0;;2010-07-22T22:00:00+02:00
1169;Little Barley Bitter;;78;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
117;Ename Tripel;;292;-1;-1;8,5;0;0;0;;2010-07-22T22:00:00+02:00
1170;Black H2O Oatmeal Stout;This is our darkest and most heavy regular offering. It is virtually black in color and features rich roasted malt flavor with a delicate caramel and vanilla finish. It is carbonated and served with the use of nitrogen gas, giving the Black Water a beautiful cascading pour and thick, creamy foam atop your glass. Made with only the freshest American malts and English hops.;869;1;21;6,199999809;0;0;0;;2010-07-22T22:00:00+02:00
1171;Masala Mama IPA;"Our brewers believe an American IPA should be full of American hops. Masala Mama uses three different West Coast varieties, over five hop additions. This copper-colored ale is not strictly about hops; American pale barley and several caramel malts balance the flavor for a green, toasted caramel finish. The British realized an abundance of hops will help preserve beer … we realized hops can preserve our customers.";869;3;31;5,900000095;0;0;0;;2010-07-22T22:00:00+02:00
1172;Smoked Porter;;869;8;95;0;0;0;0;;2010-07-22T22:00:00+02:00
1173;Tripel Vision;;869;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1174;Hope & King Scotch Ale;Hope and King is a full-body brew and is rich in malt complexity. Brewed with both English and American barley and many, many specialty malts this deeply colored ale has hints of roasted chocolate, caramel and raisins with very little hop presence. Our interpretation of the classic ale that originated in Glasgow, Scotland.;869;1;15;6;0;0;0;;2010-07-22T22:00:00+02:00
